table_name,pk_value,column_name,old_value,new_value,confidence,method,evidence_url,ts,note
devices,15876,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15882,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15885,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15886,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15887,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15888,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15893,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15896,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15897,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15901,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15902,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15903,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15908,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15909,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15918,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15922,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15923,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15934,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15940,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15941,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15948,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15949,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15960,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15967,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15970,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15971,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15973,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15974,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15983,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15991,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15993,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15994,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15995,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15996,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15997,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15998,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,15999,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16000,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16001,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16002,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16010,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16017,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16018,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16019,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16020,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16021,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16022,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16023,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16024,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16032,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16033,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16034,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16035,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16036,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16037,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16038,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16039,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16046,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16047,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16048,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16049,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16050,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16055,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16061,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16064,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16071,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16072,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16078,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16079,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16080,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16081,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16082,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16083,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16084,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16085,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16086,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16087,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16088,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16093,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16094,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16107,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16115,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16116,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16124,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16126,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16127,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16129,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16130,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16131,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16143,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16146,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16147,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16148,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16152,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16153,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16159,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16164,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16169,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16170,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16174,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16179,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16182,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16183,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16186,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16187,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16192,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16194,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16195,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16197,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16202,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16207,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16215,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16216,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16217,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16218,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16219,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16220,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16221,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16222,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16223,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16224,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16227,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16236,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16245,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16246,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16247,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16249,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16251,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16255,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16262,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16266,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16267,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16268,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16275,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16276,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16284,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16287,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16288,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16291,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16292,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16298,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16299,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16301,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16302,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16303,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16305,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16306,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16307,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16308,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16309,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16311,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16313,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16314,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16315,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16318,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16319,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16320,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16321,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16322,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16323,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16332,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16339,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16340,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16358,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16361,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16364,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16368,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16370,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16383,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16391,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16392,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16393,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16394,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16395,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16396,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16397,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16398,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16399,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16418,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16426,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16435,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16441,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16442,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16454,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16465,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16466,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16475,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16479,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16480,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16483,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16484,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16487,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16495,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16496,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16498,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16511,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16515,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16516,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16518,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16519,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16523,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16534,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16541,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16542,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16552,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16553,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16557,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16584,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16585,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16589,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16592,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16593,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16594,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16595,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16596,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16597,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16598,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16599,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16600,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16602,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16603,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16605,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16611,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16612,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16613,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16614,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16615,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16618,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16631,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16634,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16636,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16638,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16639,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16641,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16646,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16652,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16655,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16656,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16659,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16663,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16678,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16680,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16687,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16698,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16708,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16709,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16710,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16711,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
devices,16714,marca_id,NULL,525,100.0,NullToUnknown,PENDING,2025-09-18 15:54:07,Normalización de nulos
